timestamp,pic index,text,frame_path
2024-01-28 04:50:34,,"@ | Image size: 7.8MB Timestamp: 072:5308 (2024-01-28-04:50:34 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa 29Gx | Canestimagn63/546:| LR Kesframecc0 7646 | Shutter 76 Geli 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0567.jpg
2024-01-28 04:50:35,,"@ | Image size: 7.6MB Timestamp: 073:5390 (2024-01-28-04:50:35 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa 296% | Curent imagn64/646:| LR Kesframec0/646 | Shutter 76 Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0576.jpg
2024-01-28 04:50:37,,"@ | Image size: 7.5MB Timestamp: 075:5473 (2024-01-28-04:50:37 UTC) ‘GPS Tenis 0. PPS: 0, Quai: 0 | No GPS postion | Conversion Rac 286% | Canest imag 66/646:| LR Kesframecc0/646 | Shutter 76 Geli 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0594.jpg
2024-01-28 04:50:38,6,"@ | Image size: 7.6MB Timestamp: 076:5555 (2024-01-28-04:50:38 UTC) ‘GPS Tenis 0. P05: 0, Quai: 0 | No GPS postion | Conversion Rae 29 Gx | Caren imag G7 /646:| LR Kesframecc0 7646 | Shutter 75 Gen 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0603.jpg
2024-01-28 04:50:39,,"@ | Image size: 7.6MB Timestamp: 077:5557 (2024-01-28-04:50:39 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | No GPS postion | Conversion Raa 2960 | Canest imag GB /646:| LR Keviramecc0/646 | Shutter 75: Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0609.jpg
2024-01-28 04:50:40,,"@ | Image size: 7.5MB Timestamp: 078:5639 (2024-01-28-04:50:40 UTC) ‘GPS Tees 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa 296% | Canentimagn69/646:| LR Kesiramec0/646 | Shutter 75: Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0618.jpg
2024-01-28 04:50:41,,"@ | Image size: 7.5MB Timestamp: 079:5720 (2024-01-28-04:50:41 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | No GPS postion | Conversion Raa 2960 | Canest imag 70/646:| LR Keviramecc0/646 | Shutter 75: Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0630.jpg
2024-01-28 04:50:43,,"@ | Image size: 7.5MB Timestamp: 081:5804 (2024-01-28-04:50:43 UTC) ‘GPS Tenis 0. P05: 0, Gait: 0 | No GPS postion | Conversion Raa 28 Gx | Carest imag 72/546:| LR Kesframecc0/646 | Shutter 75: Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0645.jpg
2024-01-28 04:50:44,,"@ | Image size: 7.7MB Timestamp: 082:5886 (2024-01-28-04:50:44 UTC) ‘GPS Tenis 0. PPS: 0, Quite: 0 | NoGPS postion | Conversion Rac 286% | Canent imag 73/646:| LR Kesiramecc0 7646 | Shutter 75: Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0654.jpg
2024-01-28 04:50:45,,"@ | Image size: 7.8MB Timestamp: 083:5968 (2024-01-28-04:50:45 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa 286% | Caren imag 74/646:| LR Kesiramecc0/646 | Shutter 75: Gein 0 Ga 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0666.jpg
2024-01-28 04:50:46,,"@ | Image size: 7.6MB Timestamp: 084:5970 (2024-01-28-04:50:46 UTC) ‘GPS Tenis 0. P05: 0, Quai: 0 | No GPS postion | Conversion Raa 2G | Caen imag 75/646:| LR Kesframecc0/646 | Shutter 75: Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0672.jpg
2024-01-28 04:50:47,7,"@ | Image size: 7.7MB Timestamp: 085:6051 (2024-01-28-04:50:47 UTC) ‘GPS Tenis 0. P05: 0, Quai: 0 | NoGPS postion | Conversion Raa 2860 | Canest imag 75/646:| LR Kesiramecc0 7646 | Shutter 75: Geir 0 Gane 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0681.jpg
